YearMonth,DATE,FED Rate,Indice des prix à la consommation (IPC),Core PCE excluding Food and Energy,Inflation 'noyau' (Core CPI),Taux de chômage,Taux de participation au marché du travail,Créations d'emplois non agricoles (Nonfarm Payrolls),Produit intérieur brut (PIB),Ventes au détail,Indice de confiance des consommateurs du Conference Board,Indice des prix à la production (PPI),New Home Sales,Indice des prix à la consommation (IPC)_change_prev_period,Indice des prix à la consommation (IPC)_change_prev_year,Core PCE excluding Food and Energy_change_prev_period,Core PCE excluding Food and Energy_change_prev_year,Inflation 'noyau' (Core CPI)_change_prev_period,Inflation 'noyau' (Core CPI)_change_prev_year,Taux de chômage_change_prev_period,Taux de chômage_change_prev_year,Taux de participation au marché du travail_change_prev_period,Taux de participation au marché du travail_change_prev_year,Créations d'emplois non agricoles (Nonfarm Payrolls)_change_prev_period,Créations d'emplois non agricoles (Nonfarm Payrolls)_change_prev_year,Produit intérieur brut (PIB)_change_prev_period,Produit intérieur brut (PIB)_change_prev_year,Ventes au détail_change_prev_period,Ventes au détail_change_prev_year,Indice de confiance des consommateurs du Conference Board_change_prev_period,Indice de confiance des consommateurs du Conference Board_change_prev_year,Indice des prix à la production (PPI)_change_prev_period,Indice des prix à la production (PPI)_change_prev_year,New Home Sales_change_prev_period,New Home Sales_change_prev_year,FED Rate_change_prev_period,Rate Change Indicator,USGG10YR Index,USGG5YR Index,USGG13Week Index,DXY Curncy
2003-03,2003-03-31,1.38,183.9,78.474,192.5,5.9,66.3,130232.0,14700.425,15059.817293565675,-0.59271,141.2,999.0,0.16339869281045694,3.025210084033625,0.16082095267269114,1.768901569186876,0.0,1.744186046511631,0.0,3.5087719298245723,-0.1506024096385672,-0.45045045045044585,-0.1617564760086787,-0.3733170134638919,0.2943383163168667,1.8635031102463007,0.20620433215603473,2.5340393183357124,9.094422970734396,17.484638255698727,2.6162790697674465,8.78274268104775,6.730769230769229,8.234019501625145,0.04999999999999982,3,3.822999954223633,2.73799991607666,1.090000033378601,99.05999755859375
2003-04,2003-04-30,1.31,183.2,78.561,192.5,6.0,66.4,130176.0,14743.567,15090.807386325983,-0.69915,136.8,1012.0,-0.38064165307233333,2.175125488008911,0.11086474501109667,1.598448108632411,0.0,1.4760147601476037,1.6949152542372836,1.6949152542372836,0.15082956259429015,-0.4497751124437732,-0.04300018428650132,-0.3368653151221923,0.29347450839005695,1.9550651524723905,0.2057800048713032,2.522979902611122,17.958192033203435,19.75232516314682,-3.116147308781858,4.587155963302747,1.3013013013013053,8.119658119658112,-0.06999999999999984,1,3.8570001125335693,2.7679998874664307,1.1009999513626099,97.19000244140625
2003-05,2003-05-31,1.28,182.9,78.674,192.9,6.1,66.4,130196.0,14825.305333333332,15121.830712149549,-0.72589,136.7,1078.0,-0.16375545851528006,1.8941504178273005,0.14383727294713378,1.63155107155315,0.2077922077922123,1.5263157894736867,1.6666666666666607,5.1724137931034475,0.0,-0.4497751124437732,0.01536381514257723,-0.3337620184946988,0.5543999856570281,2.3815730867718043,0.20557764093971365,2.5162992438964915,3.8246442108274215,16.291252803588606,-0.07309941520469154,4.510703363914348,6.521739130434789,10.224948875255624,-0.030000000000000027,1,3.3499999046325684,2.2709999084472656,1.0850000381469727,93.2699966430664
2003-06,2003-06-30,1.45,183.1,78.718,193.0,6.3,66.5,130192.0,14907.043666666666,15152.854037973117,-0.72766,138.0,1193.0,0.10934937124111865,1.948775055679297,0.05592698985688038,1.5270719942218847,0.051840331778119086,1.4721345951629994,3.2786885245901676,8.62068965517242,0.1506024096385561,-0.15015015015014122,-0.0030722910073999188,-0.37495600006122176,0.5513433382687394,2.80692827609601,0.20515588630840575,2.509646805850818,0.24383859813470465,34.65210954848261,0.9509875640087762,5.42398777692894,10.667903525046384,24.660397074190186,0.16999999999999993,3,3.5280001163482666,2.4230000972747803,0.8379999995231628,94.7300033569336
2003-07,2003-07-31,1.04,183.7,78.915,193.4,6.2,66.2,130184.0,14988.782,15183.877363796682,-0.72043,137.7,1168.0,0.3276897870016393,2.055555555555544,0.2502604232831107,1.5741646501570505,0.2072538860103723,1.522309711286085,-1.5873015873015817,6.896551724137945,-0.4511278195488688,-0.4511278195488688,-0.006144770800053934,-0.30707967990197815,0.5483202113112817,3.2311353875128956,0.20473585864300148,2.503022410034905,-0.9935959101778247,63.18519525233308,-0.21739130434783593,4.9542682926829285,-2.095557418273264,22.17573221757323,-0.4099999999999999,1,4.473999977111816,3.2909998893737793,0.9269999861717224,96.88999938964844
2003-08,2003-08-31,1.01,184.5,79.004,193.6,6.1,66.1,130153.0,15046.774666666666,15215.381137462236,-0.66333,138.0,1206.0,0.4354926510615087,2.216066481994461,0.1127795729582548,1.4888560601194811,0.10341261633919352,1.3082155939298845,-1.6129032258064613,7.017543859649122,-0.15105740181270422,-0.7507507507507505,-0.023812450070670454,-0.3323454861509978,0.38690713272544475,3.587864068914026,0.20748174468709912,2.502492675930834,-7.925822078480915,64.05658744095169,0.21786492374729072,4.94296577946769,3.253424657534243,18.934911242603558,-0.030000000000000027,1,4.453999996185303,3.447000026702881,0.9599999785423279,98.0999984741211
2003-09,2003-09-30,1.17,185.1,79.114,193.7,6.1,66.1,130252.0,15104.767333333333,15246.88491112779,-0.68168,138.5,1131.0,0.3252032520325132,2.378318584070782,0.13923345653383823,1.4646283281178007,0.05165289256197081,1.2545739675901668,0.0,7.017543859649122,0.0,-0.8995502248875686,0.07606432429525523,-0.18850863614767732,0.3854159309977456,3.944299035896326,0.2070521492753663,2.5019651363872297,2.7663455595254183,89.89887734351059,0.36231884057971175,4.686318972033243,-6.218905472636815,8.333333333333325,0.15999999999999992,3,3.937000036239624,2.822999954223633,0.9259999990463257,92.8499984741211
2003-10,2003-10-31,1.03,184.9,79.26,194.0,6.0,66.1,130439.0,15162.76,15278.388684793345,-0.71663,139.3,1144.0,-0.10804970286331095,2.041942604856528,0.1845438228379237,1.565903790461065,0.15487867836860847,1.305483028720622,-1.6393442622950727,5.263157894736836,0.0,-0.7507507507507505,0.1435678530847806,-0.13933441024031046,0.38393617979595174,4.300440651057458,0.20662432916092044,2.5014397777950004,5.127039079920204,82.37644424085101,0.5776173285198638,4.579579579579596,1.1494252873563315,13.717693836978139,-0.1399999999999999,1,4.301000118255615,3.246999979019165,0.9319999814033508,92.7300033569336
2003-11,2003-11-30,1.01,185.0,79.368,194.0,5.8,66.1,130482.0,15191.4,15310.538750781834,-0.71672,138.9,1093.0,0.05408328826392861,1.9283746556473913,0.13626040878120804,1.6053460327213998,0.0,1.094319958311618,-3.3333333333333326,-1.6949152542372947,0.0,-0.45180722891567937,0.03296560077890032,-0.10335561220974343,0.18888381798563003,4.314326292379911,0.21042838123688234,2.5055459065685515,0.012558782077221053,55.62600425587354,-0.2871500358937573,4.357625845229163,-4.458041958041958,6.73828125,-0.020000000000000018,1,4.320000171661377,3.3510000705718994,0.9079999923706055,90.20999908447266
2003-12,2003-12-31,0.94,185.5,79.467,194.2,5.7,65.9,130594.0,15220.04,15342.688816770322,-0.72277,139.5,1129.0,0.2702702702702675,2.0352035203520247,0.12473540973692021,1.6371007968076556,0.10309278350515427,1.0931806350858997,-1.724137931034475,-4.999999999999993,-0.3025718608169248,-0.6033182503770607,0.08583559418158249,0.09580819964896126,0.1885277196308488,4.328163352523484,0.20998651002301916,2.509635153769141,0.84412322803884,54.41163903606221,0.4319654427645814,4.966139954853266,3.2936870997255285,7.729007633587792,-0.07000000000000006,1,4.256999969482422,3.2179999351501465,0.9070000052452087,86.91999816894531
2004-01,2004-01-31,1.03,186.3,79.671,194.6,5.7,66.1,130766.0,15248.68,15374.838882758811,-0.79033,141.4,1165.0,0.43126684636118906,2.026286966046009,0.2567103325908926,1.828987730061371,0.2059732234809486,1.1434511434511352,0.0,-1.724137931034475,0.3034901365705389,-0.45180722891567937,0.1317058976675778,0.14244141522439246,0.18817296143767148,4.341952085996703,0.2095464906604061,2.5137076232913724,9.347371916377266,47.6341695776437,1.3620071684587787,4.508499630450835,3.1886625332152363,16.616616616616618,0.09000000000000008,3,4.138000011444092,3.1500000953674316,0.8970000147819519,87.19999694824219
2004-02,2004-02-29,1.04,186.7,79.8,194.9,5.6,66.0,130822.0,15288.07,15407.557296518618,-0.82064,142.1,1159.0,0.21470746108425143,1.688453159041381,0.16191587905258764,1.8532700260376789,0.15416238437822027,1.2467532467532516,-1.7543859649122862,-5.084745762711873,-0.1512859304084624,-0.6024096385542244,0.0428245874309896,0.2905483621198579,0.2583174412473799,4.303573861540366,0.21280492113966432,2.5200242883420376,3.8351068540989353,51.04730351555311,0.4950495049504955,3.2703488372092915,-0.5150214592274716,23.82478632478633,0.010000000000000009,3,3.9839999675750732,2.944999933242798,0.9269999861717224,87.30999755859375
2004-03,2004-03-31,1.05,187.1,79.934,195.5,5.8,66.0,131139.0,15327.460000000001,15440.275710278425,-0.81115,143.1,1276.0,0.2142474558114671,1.7400761283306032,0.16791979949875024,1.8604888243239692,0.307850179579261,1.558441558441559,3.571428571428581,-1.6949152542372947,0.0,-0.4524886877828038,0.2423139838864996,0.6964494133546273,0.25765188149977636,4.265420897695149,0.21235302345556928,2.5263149565254217,-1.1564145057516129,36.85444821244792,0.703729767769179,1.3456090651558172,10.09490940465918,27.727727727727736,0.010000000000000009,3,3.8369998931884766,2.7809998989105225,0.9229999780654907,87.61000061035156
2004-04,2004-04-30,1.03,187.4,80.142,195.9,5.6,65.9,131409.0,15366.85,15472.994124038232,-0.74056,144.8,1186.0,0.16034206306787535,2.2925764192139875,0.2602146771086167,2.012448925039134,0.2046035805626678,1.7662337662337713,-3.4482758620689724,-6.666666666666677,-0.15151515151514694,-0.7530120481927693,0.20588840848261292,0.9471792035398163,0.2569897425926948,4.227491217016888,0.21190304094134138,2.532579788000966,-8.702459471121248,5.922906386326243,1.1879804332634691,5.847953216374258,-7.053291536050155,17.193675889328052,-0.020000000000000018,1,4.500999927520752,3.611999988555908,0.9520000219345093,90.4800033569336
2004-05,2004-05-31,1.02,188.2,80.252,196.2,5.6,66.0,131693.0,15415.439666666667,15506.505058081853,-0.68965,146.8,1241.0,0.4268943436499306,2.8977583378895444,0.13725636994335044,2.0057452271398324,0.15313935681469104,1.710730948678063,0.0,-8.196721311475407,0.15174506828528056,-0.6024096385542244,0.21611913948056394,1.149804909521035,0.31619796293103075,3.9805880557918227,0.21657691959928727,2.5438344950075464,-6.874527384681861,-4.992491975368174,1.3812154696132506,7.388441843452842,4.637436762225966,15.120593692022254,-0.010000000000000009,1,4.65500020980835,3.799999952316284,1.0520000457763672,88.94999694824219
2004-06,2004-06-30,1.38,188.9,80.379,196.6,5.6,66.1,131789.0,15464.029333333334,15540.015992125474,-0.68222,147.2,1180.0,0.37194473963868546,3.1676679410158393,0.15825150775059527,2.110063771945425,0.20387359836901986,1.865284974093262,0.0,-11.111111111111116,0.15151515151514694,-0.6015037593985029,0.07289681304245565,1.2266498709598173,0.3152013028323353,3.7363925344374715,0.21610887764909048,2.555043117172051,-1.0773580801855975,-6.244674710716536,0.27247956403269047,6.666666666666665,-4.915390813859788,-1.0896898575020963,0.3599999999999999,3,4.617000102996826,3.808000087738037,1.3029999732971191,88.80000305175781
2004-07,2004-07-31,1.29,189.1,80.474,196.8,5.5,66.1,131850.0,15512.619,15573.526926169096,-0.68968,147.4,1088.0,0.10587612493382359,2.939575394665228,0.11819007452193997,1.9755433060888228,0.10172939979655737,1.7580144777662898,-1.7857142857142794,-11.290322580645162,0.0,-0.15105740181270422,0.04628610885581974,1.2797271554108036,0.3142109059631082,3.494860356231766,0.21564285429693797,2.5662059369727652,1.0934889038726414,-4.268284219146901,0.13586956521740579,7.044299201161963,-7.796610169491524,-6.849315068493156,-0.08999999999999986,1,4.474999904632568,3.690000057220459,1.4119999408721924,89.95999908447266
2004-08,2004-08-31,1.55,189.2,80.505,196.9,5.4,66.0,131936.0,15565.372666666666,15607.537492137877,-0.70132,148.0,1175.0,0.052882072977267214,2.5474254742547275,0.038521758580389864,1.899903802339109,0.050813008130079496,1.7045454545454586,-1.8181818181818077,-11.475409836065564,-0.1512859304084624,-0.1512859304084624,0.06522563519151259,1.369926163822588,0.3400693762069862,3.4465725146323622,0.21838704957468646,2.577367935332897,1.6877392413873205,5.727164458112877,0.407055630936215,7.246376811594213,7.996323529411775,-2.570480928689889,0.26,3,4.131999969482422,3.3239998817443848,1.5679999589920044,88.94000244140625
2004-09,2004-09-30,1.94,189.8,80.656,197.5,5.4,65.8,132083.0,15618.126333333334,15641.548058106659,-0.70627,147.7,1214.0,0.3171247357294016,2.5391680172879516,0.1875659896900972,1.9490861288773198,0.3047232097511454,1.961796592669085,0.0,-11.475409836065564,-0.303030303030305,-0.45385779122540937,0.1114176570458314,1.4057365721831472,0.3389168238781659,3.3986554620216936,0.21791115982205955,2.5884838068845673,0.7058118975645788,3.607264405586208,-0.20270270270270618,6.642599277978323,3.319148936170202,7.338638373121142,0.3899999999999999,3,4.11899995803833,3.369999885559082,1.6740000247955322,87.36000061035156
2004-10,2004-10-31,1.79,190.8,80.831,197.9,5.5,65.9,132435.0,15670.88,15675.55862407544,-0.70818,150.0,1305.0,0.5268703898840821,3.1909140075716547,0.21697083911922377,1.9820842795861715,0.20253164556962577,2.0103092783505083,1.8518518518518379,-8.333333333333337,0.1519756838905817,-0.3025718608169248,0.2664990952658597,1.5302171896442118,0.3377720575487686,3.3511049439547858,0.21743733959347367,2.5995538369658178,0.2704348195449402,-1.1791300950281136,1.5572105619499066,7.681263460157917,7.495881383855019,14.073426573426584,-0.1499999999999999,1,4.0289998054504395,3.2899999618530273,1.8669999837875366,84.91000366210938
2004-11,2004-11-30,2.02,191.7,81.005,198.3,5.4,66.0,132509.0,15728.829,15708.971128357987,-0.72009,151.4,1179.0,0.4716981132075304,3.621621621621607,0.2152639457633665,2.0625440983771837,0.20212228398182042,2.216494845360839,-1.8181818181818077,-6.896551724137923,0.15174506828528056,-0.1512859304084624,0.055876467701132526,1.5534709768397104,0.3697877847319342,3.5377187092697104,0.21315032582782667,2.602340675672221,1.6817758197068544,0.4701975666927094,0.9333333333333416,8.999280057595382,-9.6551724137931,7.868252516010976,0.22999999999999998,3,4.357999801635742,3.7009999752044678,2.181999921798706,81.81999969482422
2004-12,2004-12-31,1.97,191.7,81.109,198.6,5.4,65.9,132633.0,15786.778,15742.383632640536,-0.69855,150.2,1242.0,0.0,3.3423180592991875,0.12838713659650836,2.0662665005599656,0.1512859304084735,2.2657054582904346,0.0,-5.263157894736836,-0.15151515151514694,0.0,0.09357854938154553,1.5613274729313842,0.36842539263413077,3.7236301612873612,0.21269696156123175,2.605115834933236,-2.9912927550722834,-3.3509968593051775,-0.79260237780715,7.670250896057329,5.343511450381677,10.008857395925608,-0.050000000000000044,1,4.216000080108643,3.6070001125335693,2.181999921798706,80.8499984741211
2005-01,2005-01-31,2.5,191.6,81.401,199.0,5.3,65.8,132779.0,15844.727,15775.796136923083,-0.70559,150.9,1203.0,-0.052164840897228615,2.8448738593666034,0.36000937010689515,2.1714300058992553,0.20140986908359082,2.261048304213764,-1.85185185185186,-7.017543859649134,-0.15174506828529166,-0.45385779122540937,0.11007818567023708,1.539390973188759,0.36707300248346453,3.9088432572524257,0.21224552178533695,2.607879388016876,1.0078018753131524,-10.722103425151507,0.46604527296938425,6.718528995756712,-3.1400966183574908,3.2618025751072866,0.53,3,4.132999897003174,3.694000005722046,2.421999931335449,83.5999984741211
2005-02,2005-02-28,2.52,192.4,81.536,199.4,5.4,65.9,133033.0,15870.745333333334,15808.254085934945,-0.72051,151.6,1319.0,0.41753653444676075,3.0530262453133394,0.16584562843209305,2.1754385964912304,0.20100502512563345,2.308876346844535,1.8867924528301883,-3.5714285714285587,0.1519756838905817,-0.15151515151514694,0.19129531025237068,1.6900827078014435,0.16420815160358426,3.8113073352838756,0.20574523612089113,2.6006509773412567,2.1145424396604273,-12.201452524858658,0.46388336646785433,6.685432793807178,9.642560266001654,13.80500431406384,0.020000000000000018,3,4.359000205993652,3.994999885559082,2.690000057220459,82.51000213623047
2005-03,2005-03-31,2.96,193.1,81.737,200.1,5.2,65.9,133154.0,15896.763666666666,15840.712034946806,-0.66973,153.7,1328.0,0.36382536382535413,3.2068412613575736,0.246516875981162,2.255610878975145,0.35105315947843163,2.35294117647058,-3.703703703703709,-10.344827586206895,0.0,-0.15151515151514694,0.09095487585786266,1.5365375670090442,0.16393895048321117,3.7142727279449117,0.20532279425302669,2.593453201109708,-7.047785596313716,-17.43450656475374,1.385224274406327,7.407407407407396,0.6823351023502733,4.0752351097178785,0.43999999999999995,3,4.495999813079834,4.173999786376953,2.7219998836517334,84.05999755859375
2005-04,2005-04-30,2.97,193.7,81.831,200.2,5.2,66.1,133515.0,15922.782,15873.169983958667,-0.61673,155.0,1260.0,0.31071983428274663,3.3617929562433257,0.11500299741855624,2.107509171221089,0.04997501249375258,2.1949974476773715,0.0,-7.142857142857128,0.3034901365705389,0.3034901365705389,0.27111464920317463,1.602629956852275,0.1636706305692348,3.6177355801611855,0.20490208356955808,2.5862858649880582,-7.913636838726057,-16.72112995570919,0.8458035133376729,7.044198895027609,-5.12048192771084,6.2394603709949426,0.010000000000000231,3,4.201000213623047,3.8959999084472656,2.8369998931884766,84.43000030517578
2005-05,2005-05-31,3.09,193.6,81.999,200.5,5.1,66.1,133687.0,15964.383666666667,15905.061102615673,-0.60895,154.3,1286.0,-0.05162622612286949,2.869287991498415,0.20530116948342947,2.176892787718687,0.14985014985016143,2.1916411824668858,-1.9230769230769384,-8.92857142857143,0.0,0.15151515151514694,0.12882447665056862,1.5141275542359889,0.2612713448357562,3.561001255040419,0.2009120968857081,2.570250633788662,-1.2614920629773207,-11.701587761908216,-0.4516129032257954,5.108991825613085,2.063492063492056,3.6261079774375427,0.11999999999999966,3,4.00600004196167,3.753000020980835,2.881999969482422,87.76000213623047
2005-06,2005-06-30,3.35,193.7,82.056,200.6,5.0,66.1,133939.0,16005.985333333332,15936.952221272679,-0.6147,154.3,1274.0,0.05165289256197081,2.541026998411855,0.06951304284199544,2.086365841824356,0.04987531172069293,2.0345879959308144,-1.9607843137254832,-10.71428571428571,0.0,0.0,0.18850000374008857,1.6313956400002994,0.2605904965409245,3.5046234607935656,0.20050924954799765,2.5542845602497533,0.9442482962476406,-9.89710064202164,0.0,4.823369565217406,-0.9331259720062213,7.966101694915251,0.26000000000000023,3,3.944999933242798,3.7249999046325684,3.059999942779541,89.11000061035156
2005-07,2005-07-31,3.31,194.9,82.176,200.9,5.0,66.1,134297.0,16047.587,15968.843339929685,-0.62616,156.3,1389.0,0.6195147134744561,3.067160232681121,0.1462415911085202,2.1149688098019315,0.14955134596212893,2.083333333333326,0.0,-9.090909090909093,0.0,0.0,0.2672858540081702,1.8558968524838848,0.2599131874751137,3.448598847170792,0.2001080144699019,2.5383871979334005,1.8643240605173306,-9.210068437536234,1.2961762799740706,6.0379918588873815,9.02668759811618,27.665441176470583,-0.040000000000000036,1,4.285999774932861,4.125,3.3320000171661377,89.3499984741211
2005-08,2005-08-31,3.63,196.1,82.243,201.1,4.9,66.2,134495.0,16077.302666666666,15999.907540498445,-0.6082,157.6,1255.0,0.6157003591585442,3.6469344608879517,0.08153232087226847,2.158872119744104,0.09955201592830587,2.1330624682579957,-1.9999999999999907,-9.259259259259256,0.1512859304084957,0.3030303030303161,0.14743441774573984,1.9395767644918793,0.18517217988391899,3.2889029447801255,0.1945300602397726,2.513977932509981,-2.8682764788552584,-13.277818969942402,0.8317338451695244,6.486486486486487,-9.647228221742266,6.808510638297882,0.31999999999999984,3,4.019999980926514,3.86899995803833,3.430000066757202,87.58000183105469
2005-09,2005-09-30,3.93,198.8,82.425,201.3,5.0,66.1,134552.0,16107.018333333333,16030.971741067206,-0.56734,162.2,1244.0,1.37684854665987,4.741833508956805,0.22129542939823832,2.193265225153729,0.09945300845350946,1.9240506329113893,2.0408163265306145,-7.407407407407418,-0.15105740181270422,0.45592705167172287,0.04238075764897431,1.8692791653732943,0.1848299262803499,3.130285858660087,0.1941523755067509,2.489674816801246,-6.7181848076290684,-19.67094737140187,2.918781725888331,9.817197020988488,-0.8764940239043839,2.471169686985175,0.30000000000000027,3,4.328000068664551,4.195000171661377,3.4700000286102295,89.5199966430664
2005-10,2005-10-31,4.02,199.1,82.662,202.0,5.0,66.1,134646.0,16136.734,16062.035941635966,-0.58851,166.2,1336.0,0.15090543259557165,4.350104821802936,0.28753412192903394,2.2652200269698497,0.3477396920019915,2.071753410813537,0.0,-9.090909090909093,0.0,0.3034901365705389,0.0698614661989394,1.6694982444217965,0.18448893551683554,2.9727366937913002,0.19377615449962526,2.4654771598822123,3.7314485141185294,-16.89824620859104,2.4660912453760897,10.799999999999986,7.395498392282951,2.3754789272030674,0.08999999999999941,3,4.559000015258789,4.447000026702881,3.805000066757202,90.06999969482422
2005-11,2005-11-30,4.03,198.1,82.873,202.5,5.0,66.0,135001.0,16209.101,16092.221990276103,-0.5866,163.7,1214.0,-0.5022601707684538,3.3385498174230532,0.2552563451162504,2.306030491944955,0.24752475247524774,2.1180030257186067,0.0,-7.407407407407418,-0.1512859304084624,0.0,0.2636543231882227,1.8806269762808636,0.4484612561624912,3.0534504507614635,0.1879341370534915,2.4396942281361023,-0.324548435880434,-18.537960532711185,-1.5042117930204602,8.124174372523107,-9.13173652694611,2.968617472434265,0.010000000000000675,3,4.5,4.425000190734863,3.8570001125335693,91.56999969482422
2005-12,2005-12-31,4.09,198.1,82.959,202.8,4.9,66.0,135160.0,16281.467999999999,16122.40803891624,-0.57103,163.0,1239.0,0.0,3.3385498174230532,0.10377324339652105,2.280881283211489,0.1481481481481639,2.114803625377659,-1.9999999999999907,-9.259259259259256,0.0,0.15174506828528056,0.1177769053562594,1.9052573643060233,0.44645906025262416,3.1335716509093725,0.18758160717877725,2.4140207426259996,-2.6542788953290097,-18.25495669601317,-0.42761148442271857,8.521970705725712,2.0593080724876422,-0.24154589371980784,0.05999999999999961,3,4.394999980926514,4.355000019073486,3.984999895095825,91.16999816894531
2006-01,2006-01-31,4.47,199.3,83.145,203.2,4.7,66.0,135425.0,16353.835,16152.594087556376,-0.62206,164.3,1174.0,0.6057546693589266,4.018789144050117,0.22420713846598161,2.1424798221152175,0.19723865877709912,2.1105527638190846,-4.081632653061229,-11.32075471698113,0.0,0.3039513677811634,0.1960639242379436,1.992785003652675,0.4444746628498031,3.2131067957182013,0.18723039739021452,2.3884560079437067,8.93648319702991,-11.838319704077449,0.7975460122699563,8.880053015241884,-5.2461662631154145,-2.4106400665004135,0.3799999999999999,3,4.5269999504089355,4.4629998207092285,4.369999885559082,88.95999908447266
2006-02,2006-02-28,4.52,199.4,83.279,203.6,4.8,66.1,135732.0,16367.940333333334,16181.995105639826,-0.6513,161.8,1061.0,0.050175614651282174,3.63825363825363,0.16116423116243617,2.1377060439560447,0.19685039370078705,2.106318956870612,2.127659574468077,-11.111111111111116,0.15151515151514694,0.3034901365705389,0.22669374192356706,2.028819916862723,0.0862509211651874,3.132776624899525,0.182020410616901,2.3642144013702904,4.700511204706959,-9.605695965357874,-1.5216068167985375,6.728232189973626,-9.625212947189098,-19.560272934040945,0.04999999999999982,3,4.546999931335449,4.60099983215332,4.506999969482422,90.11000061035156
2006-03,2006-03-31,5.0,199.7,83.509,204.3,4.7,66.2,136041.0,16382.045666666667,16211.396123723274,-0.63557,162.2,1116.0,0.15045135406217547,3.4179181771103018,0.27618006940526296,2.167928844953937,0.34381139489194634,2.0989505247376306,-2.083333333333326,-9.615384615384615,0.1512859304084957,0.4552352048558417,0.2276544956237192,2.1681661835168287,0.08617659305982794,3.052709407875076,0.1816896982820282,2.3400721379107647,-2.415169660678651,-5.100562913412876,0.24721878862792313,5.530253741054003,5.183788878416595,-15.963855421686745,0.4800000000000004,3,4.853000164031982,4.814000129699707,4.514999866485596,89.7300033569336
2006-04,2006-04-30,4.86,200.7,83.764,204.8,4.7,66.1,136210.0,16396.151,16240.797141806725,-0.63383,164.3,1123.0,0.5007511266900355,3.613835828600931,0.3053563089008282,2.362185479830381,0.24473813020069457,2.29770229770232,0.0,-9.615384615384615,-0.15105740181270422,0.0,0.12422725501870513,2.018499794030637,0.08610239295105959,2.9729038556202125,0.18136018550818367,2.3160286081455705,-0.2737700017307221,2.7726882104000206,1.2946979038224615,6.000000000000005,0.6272401433691677,-10.873015873015868,-0.13999999999999968,1,5.068999767303467,4.920000076293945,4.650000095367432,86.11000061035156
2006-05,2006-05-31,5.05,201.3,83.974,205.4,4.6,66.1,136247.0,16404.346666666668,16268.806498643673,-0.60432,165.8,1086.0,0.2989536621823774,3.9772727272727293,0.2507043598682035,2.4085659581214447,0.29296875,2.44389027431422,-2.1276595744680993,-9.80392156862745,0.0,0.0,0.027163938036856017,1.9149206729150992,0.04998530854385397,2.755903448491015,0.1724629437359848,2.28697892879004,-4.655822539166654,-0.7603251498481067,0.9129640900791269,7.453013609850934,-3.2947462154942153,-15.552099533437014,0.1899999999999995,3,5.11299991607666,5.03000020980835,4.715000152587891,84.72000122070312
2006-06,2006-06-30,5.05,201.8,84.186,205.9,4.6,66.2,136328.0,16412.542333333335,16296.815855480623,-0.5397,166.1,1074.0,0.24838549428713996,4.1817243159525175,0.2524590944816385,2.595788242176078,0.24342745861734016,2.6420737786640114,0.0,-8.000000000000007,0.1512859304084957,0.1512859304084957,0.059450850293951696,1.7836477799595407,0.04996033571589287,2.540031066711812,0.17216602114780155,2.258045510907647,-10.693010325655283,-12.201073694485121,0.1809408926417344,7.647440051847032,-1.104972375690605,-15.698587127158559,0.0,2,5.138000011444092,5.0980000495910645,4.860000133514404,85.22000122070312
2006-07,2006-07-31,5.31,202.9,84.268,206.3,4.7,66.1,136522.0,16420.738,16324.825212317572,-0.56846,166.8,965.0,0.5450941526263575,4.104669061056954,0.09740336873114153,2.545755451713405,0.19426906265178623,2.6879044300647026,2.1739130434782705,-5.999999999999995,-0.15105740181270422,0.0,0.14230385540754398,1.6567756539610068,0.049935387828492495,2.325277937424497,0.17187011920201112,2.229227657946664,5.328886418380585,-9.214897150887968,0.4214328717640159,6.717850287907878,-10.14897579143389,-30.52555795536357,0.2599999999999998,3,4.98799991607666,4.90500020980835,4.934999942779541,85.30000305175781
2006-08,2006-08-31,5.31,203.8,84.44,206.8,4.7,66.2,136688.0,16467.78066666667,16351.3607762072,-0.62133,167.9,1035.0,0.44356826022671214,3.926568077511483,0.2041106944510318,2.671351969164548,0.2423654871546388,2.8344107409249197,0.0,-4.081632653061229,0.1512859304084957,0.0,0.12159212434625921,1.6305438863898347,0.28648326687064074,2.4287531814001895,0.16254730782421234,2.196595416687064,9.300566442669677,2.1588293324564356,0.659472422062346,6.535532994923865,7.253886010362698,-17.529880478087644,0.0,2,4.73199987411499,4.691999912261963,4.90500020980835,85.05000305175781
2006-09,2006-09-30,5.34,202.8,84.573,207.2,4.5,66.1,136825.0,16514.823333333334,16377.896340096831,-0.61772,165.4,1016.0,-0.4906771344455385,2.012072434607637,0.1575082899099911,2.6060054595086424,0.19342359767891004,2.930948832588176,-4.255319148936176,-9.999999999999998,-0.15105740181270422,0.0,0.10022825705255922,1.6893097092573806,0.2856648847764154,2.5318466246235793,0.1622835203308748,2.1640896424319322,-0.5810117007065463,8.880036662318913,-1.4889815366289416,1.9728729963008673,-1.8357487922705307,-18.327974276527325,0.03000000000000025,3,4.632999897003174,4.586999893188477,4.760000228881836,85.97000122070312
