Date,USGG13Week Index
1981-01-28 00:00:00+00:00,15.0600004196167
1981-01-29 00:00:00+00:00,14.869999885559082
1981-01-30 00:00:00+00:00,14.59000015258789
1981-02-02 00:00:00+00:00,14.899999618530273
1981-02-03 00:00:00+00:00,14.850000381469727
1981-02-04 00:00:00+00:00,14.670000076293945
1981-02-05 00:00:00+00:00,14.739999771118164
1981-02-06 00:00:00+00:00,15.319999694824219
1981-02-09 00:00:00+00:00,15.520000457763672
1981-02-10 00:00:00+00:00,15.460000038146973
1981-02-11 00:00:00+00:00,15.539999961853027
1981-02-13 00:00:00+00:00,15.510000228881836
1981-02-17 00:00:00+00:00,15.140000343322754
1981-02-18 00:00:00+00:00,15.020000457763672
1981-02-19 00:00:00+00:00,14.479999542236328
1981-02-20 00:00:00+00:00,14.09000015258789
1981-02-23 00:00:00+00:00,14.229999542236328
1981-02-24 00:00:00+00:00,14.149999618530273
1981-02-25 00:00:00+00:00,14.199999809265137
1981-02-26 00:00:00+00:00,14.140000343322754
1981-02-27 00:00:00+00:00,14.220000267028809
1981-03-02 00:00:00+00:00,14.520000457763672
1981-03-03 00:00:00+00:00,14.390000343322754
1981-03-04 00:00:00+00:00,14.489999771118164
1981-03-05 00:00:00+00:00,14.510000228881836
1981-03-06 00:00:00+00:00,14.289999961853027
1981-03-09 00:00:00+00:00,14.15999984741211
1981-03-10 00:00:00+00:00,13.989999771118164
1981-03-11 00:00:00+00:00,13.920000076293945
1981-03-12 00:00:00+00:00,13.65999984741211
1981-03-13 00:00:00+00:00,13.210000038146973
1981-03-16 00:00:00+00:00,13.020000457763672
1981-03-17 00:00:00+00:00,12.949999809265137
1981-03-18 00:00:00+00:00,12.449999809265137
1981-03-19 00:00:00+00:00,12.359999656677246
1981-03-20 00:00:00+00:00,12.359999656677246
1981-03-23 00:00:00+00:00,12.829999923706055
1981-03-24 00:00:00+00:00,12.84000015258789
1981-03-25 00:00:00+00:00,12.829999923706055
1981-03-26 00:00:00+00:00,12.970000267028809
1981-03-27 00:00:00+00:00,13.079999923706055
1981-03-30 00:00:00+00:00,12.600000381469727
1981-03-31 00:00:00+00:00,12.460000038146973
1981-04-01 00:00:00+00:00,12.369999885559082
1981-04-02 00:00:00+00:00,12.579999923706055
1981-04-03 00:00:00+00:00,12.970000267028809
1981-04-06 00:00:00+00:00,14.0
1981-04-07 00:00:00+00:00,13.630000114440918
1981-04-08 00:00:00+00:00,13.65999984741211
1981-04-09 00:00:00+00:00,13.489999771118164
1981-04-10 00:00:00+00:00,13.59000015258789
1981-04-13 00:00:00+00:00,13.779999732971191
1981-04-14 00:00:00+00:00,13.369999885559082
1981-04-15 00:00:00+00:00,13.680000305175781
1981-04-16 00:00:00+00:00,13.789999961853027
1981-04-20 00:00:00+00:00,13.75
1981-04-21 00:00:00+00:00,13.65999984741211
1981-04-22 00:00:00+00:00,13.579999923706055
1981-04-23 00:00:00+00:00,13.640000343322754
1981-04-24 00:00:00+00:00,14.050000190734863
1981-04-27 00:00:00+00:00,14.279999732971191
1981-04-28 00:00:00+00:00,14.390000343322754
1981-04-29 00:00:00+00:00,14.420000076293945
1981-04-30 00:00:00+00:00,14.859999656677246
1981-05-01 00:00:00+00:00,14.670000076293945
1981-05-04 00:00:00+00:00,16.010000228881836
1981-05-05 00:00:00+00:00,16.610000610351562
1981-05-06 00:00:00+00:00,16.520000457763672
1981-05-07 00:00:00+00:00,16.579999923706055
1981-05-08 00:00:00+00:00,16.479999542236328
1981-05-11 00:00:00+00:00,16.59000015258789
1981-05-12 00:00:00+00:00,16.940000534057617
1981-05-13 00:00:00+00:00,17.010000228881836
1981-05-14 00:00:00+00:00,16.670000076293945
1981-05-15 00:00:00+00:00,16.549999237060547
1981-05-18 00:00:00+00:00,16.200000762939453
1981-05-19 00:00:00+00:00,16.559999465942383
1981-05-20 00:00:00+00:00,16.600000381469727
1981-05-21 00:00:00+00:00,17.0
1981-05-22 00:00:00+00:00,16.68000030517578
1981-05-26 00:00:00+00:00,15.930000305175781
1981-05-27 00:00:00+00:00,16.010000228881836
1981-05-28 00:00:00+00:00,15.380000114440918
1981-05-29 00:00:00+00:00,15.100000381469727
1981-06-01 00:00:00+00:00,15.5
1981-06-02 00:00:00+00:00,15.6899995803833
1981-06-03 00:00:00+00:00,15.640000343322754
1981-06-04 00:00:00+00:00,15.8100004196167
1981-06-05 00:00:00+00:00,15.829999923706055
1981-06-08 00:00:00+00:00,15.180000305175781
1981-06-09 00:00:00+00:00,15.010000228881836
1981-06-10 00:00:00+00:00,14.6899995803833
1981-06-11 00:00:00+00:00,14.5600004196167
1981-06-12 00:00:00+00:00,14.529999732971191
1981-06-15 00:00:00+00:00,13.720000267028809
1981-06-16 00:00:00+00:00,13.729999542236328
1981-06-17 00:00:00+00:00,14.239999771118164
1981-06-18 00:00:00+00:00,15.0
1981-06-19 00:00:00+00:00,14.869999885559082
1981-06-22 00:00:00+00:00,14.359999656677246
1981-06-23 00:00:00+00:00,14.5
1981-06-24 00:00:00+00:00,14.699999809265137
1981-06-25 00:00:00+00:00,14.239999771118164
1981-06-26 00:00:00+00:00,14.130000114440918
1981-06-29 00:00:00+00:00,13.9399995803833
1981-06-30 00:00:00+00:00,14.279999732971191
1981-07-01 00:00:00+00:00,14.649999618530273
1981-07-02 00:00:00+00:00,14.479999542236328
1981-07-06 00:00:00+00:00,14.350000381469727
1981-07-07 00:00:00+00:00,14.890000343322754
1981-07-08 00:00:00+00:00,14.979999542236328
1981-07-09 00:00:00+00:00,15.130000114440918
1981-07-10 00:00:00+00:00,14.75
1981-07-13 00:00:00+00:00,14.600000381469727
1981-07-14 00:00:00+00:00,14.779999732971191
1981-07-15 00:00:00+00:00,14.449999809265137
1981-07-16 00:00:00+00:00,14.520000457763672
1981-07-17 00:00:00+00:00,14.430000305175781
1981-07-20 00:00:00+00:00,15.5
1981-07-21 00:00:00+00:00,15.720000267028809
1981-07-22 00:00:00+00:00,15.680000305175781
1981-07-23 00:00:00+00:00,15.5
1981-07-24 00:00:00+00:00,15.079999923706055
1981-07-27 00:00:00+00:00,15.109999656677246
1981-07-28 00:00:00+00:00,15.300000190734863
1981-07-29 00:00:00+00:00,15.180000305175781
1981-07-30 00:00:00+00:00,14.869999885559082
1981-07-31 00:00:00+00:00,14.869999885559082
1981-08-03 00:00:00+00:00,15.5
1981-08-04 00:00:00+00:00,15.479999542236328
1981-08-05 00:00:00+00:00,15.350000381469727
1981-08-06 00:00:00+00:00,15.359999656677246
1981-08-07 00:00:00+00:00,15.4399995803833
1981-08-10 00:00:00+00:00,15.220000267028809
1981-08-11 00:00:00+00:00,14.850000381469727
1981-08-12 00:00:00+00:00,15.279999732971191
1981-08-13 00:00:00+00:00,15.420000076293945
1981-08-14 00:00:00+00:00,15.5
1981-08-17 00:00:00+00:00,15.739999771118164
1981-08-18 00:00:00+00:00,15.720000267028809
1981-08-19 00:00:00+00:00,15.670000076293945
1981-08-20 00:00:00+00:00,15.619999885559082
1981-08-21 00:00:00+00:00,15.399999618530273
1981-08-24 00:00:00+00:00,15.850000381469727
1981-08-25 00:00:00+00:00,15.779999732971191
1981-08-26 00:00:00+00:00,15.829999923706055
1981-08-27 00:00:00+00:00,15.720000267028809
1981-08-28 00:00:00+00:00,15.380000114440918
1981-08-31 00:00:00+00:00,15.520000457763672
1981-09-01 00:00:00+00:00,15.59000015258789
1981-09-02 00:00:00+00:00,15.65999984741211
1981-09-03 00:00:00+00:00,15.630000114440918
1981-09-04 00:00:00+00:00,15.5600004196167
1981-09-08 00:00:00+00:00,15.649999618530273
1981-09-09 00:00:00+00:00,15.359999656677246
1981-09-10 00:00:00+00:00,15.010000228881836
1981-09-11 00:00:00+00:00,14.520000457763672
1981-09-14 00:00:00+00:00,14.449999809265137
1981-09-15 00:00:00+00:00,14.289999961853027
1981-09-16 00:00:00+00:00,14.34000015258789
1981-09-17 00:00:00+00:00,14.319999694824219
1981-09-18 00:00:00+00:00,14.34000015258789
1981-09-21 00:00:00+00:00,14.270000457763672
1981-09-22 00:00:00+00:00,14.479999542236328
1981-09-23 00:00:00+00:00,14.199999809265137
1981-09-24 00:00:00+00:00,14.210000038146973
1981-09-25 00:00:00+00:00,14.300000190734863
1981-09-28 00:00:00+00:00,14.119999885559082
1981-09-29 00:00:00+00:00,14.15999984741211
1981-09-30 00:00:00+00:00,14.34000015258789
1981-10-01 00:00:00+00:00,14.569999694824219
1981-10-02 00:00:00+00:00,14.649999618530273
1981-10-05 00:00:00+00:00,14.270000457763672
1981-10-06 00:00:00+00:00,13.899999618530273
1981-10-07 00:00:00+00:00,13.850000381469727
1981-10-08 00:00:00+00:00,13.699999809265137
1981-10-09 00:00:00+00:00,13.329999923706055
1981-10-13 00:00:00+00:00,13.5
1981-10-14 00:00:00+00:00,13.239999771118164
1981-10-15 00:00:00+00:00,13.359999656677246
1981-10-16 00:00:00+00:00,13.520000457763672
1981-10-19 00:00:00+00:00,13.520000457763672
1981-10-20 00:00:00+00:00,13.460000038146973
1981-10-21 00:00:00+00:00,13.289999961853027
1981-10-22 00:00:00+00:00,13.319999694824219
1981-10-23 00:00:00+00:00,13.239999771118164
1981-10-26 00:00:00+00:00,13.319999694824219
1981-10-27 00:00:00+00:00,13.359999656677246
1981-10-28 00:00:00+00:00,13.220000267028809
1981-10-29 00:00:00+00:00,13.039999961853027
1981-10-30 00:00:00+00:00,12.75
1981-11-02 00:00:00+00:00,12.6899995803833
1981-11-04 00:00:00+00:00,12.300000190734863
1981-11-05 00:00:00+00:00,12.180000305175781
1981-11-06 00:00:00+00:00,11.680000305175781
1981-11-09 00:00:00+00:00,11.1899995803833
1981-11-10 00:00:00+00:00,11.149999618530273
1981-11-12 00:00:00+00:00,10.600000381469727
1981-11-13 00:00:00+00:00,10.779999732971191
1981-11-16 00:00:00+00:00,10.630000114440918
1981-11-17 00:00:00+00:00,10.630000114440918
1981-11-18 00:00:00+00:00,10.069999694824219
1981-11-19 00:00:00+00:00,10.119999885559082
1981-11-20 00:00:00+00:00,10.109999656677246
1981-11-23 00:00:00+00:00,10.489999771118164
1981-11-24 00:00:00+00:00,10.170000076293945
1981-11-25 00:00:00+00:00,10.100000381469727
1981-11-27 00:00:00+00:00,10.170000076293945
1981-11-30 00:00:00+00:00,10.369999885559082
1981-12-01 00:00:00+00:00,10.489999771118164
1981-12-02 00:00:00+00:00,10.619999885559082
1981-12-03 00:00:00+00:00,10.520000457763672
1981-12-04 00:00:00+00:00,9.9399995803833
1981-12-07 00:00:00+00:00,10.220000267028809
1981-12-08 00:00:00+00:00,10.260000228881836
1981-12-09 00:00:00+00:00,10.380000114440918
1981-12-10 00:00:00+00:00,10.680000305175781
1981-12-11 00:00:00+00:00,10.819999694824219
1981-12-14 00:00:00+00:00,10.949999809265137
1981-12-15 00:00:00+00:00,10.890000343322754
1981-12-16 00:00:00+00:00,10.869999885559082
1981-12-17 00:00:00+00:00,11.140000343322754
1981-12-18 00:00:00+00:00,10.869999885559082
1981-12-21 00:00:00+00:00,11.100000381469727
1981-12-22 00:00:00+00:00,11.029999732971191
1981-12-23 00:00:00+00:00,11.319999694824219
1981-12-24 00:00:00+00:00,11.100000381469727
1981-12-28 00:00:00+00:00,11.270000457763672
1981-12-29 00:00:00+00:00,11.699999809265137
1981-12-30 00:00:00+00:00,11.359999656677246
1981-12-31 00:00:00+00:00,11.079999923706055
1982-01-04 00:00:00+00:00,11.390000343322754
1982-01-05 00:00:00+00:00,11.720000267028809
1982-01-06 00:00:00+00:00,11.640000343322754
1982-01-07 00:00:00+00:00,11.65999984741211
1982-01-08 00:00:00+00:00,11.520000457763672
1982-01-11 00:00:00+00:00,11.970000267028809
1982-01-12 00:00:00+00:00,11.960000038146973
1982-01-13 00:00:00+00:00,12.140000343322754
1982-01-14 00:00:00+00:00,12.0600004196167
1982-01-15 00:00:00+00:00,12.210000038146973
1982-01-18 00:00:00+00:00,12.25
1982-01-19 00:00:00+00:00,12.5600004196167
1982-01-20 00:00:00+00:00,12.720000267028809
1982-01-21 00:00:00+00:00,12.770000457763672
1982-01-22 00:00:00+00:00,13.020000457763672
1982-01-25 00:00:00+00:00,13.319999694824219
1982-01-26 00:00:00+00:00,13.020000457763672
1982-01-27 00:00:00+00:00,12.800000190734863
1982-01-28 00:00:00+00:00,12.279999732971191
1982-01-29 00:00:00+00:00,12.520000457763672
1982-02-01 00:00:00+00:00,13.680000305175781
1982-02-02 00:00:00+00:00,13.609999656677246
1982-02-03 00:00:00+00:00,13.770000457763672
1982-02-04 00:00:00+00:00,13.6899995803833
1982-02-05 00:00:00+00:00,13.630000114440918
1982-02-08 00:00:00+00:00,13.960000038146973
1982-02-09 00:00:00+00:00,14.180000305175781
1982-02-10 00:00:00+00:00,14.149999618530273
1982-02-11 00:00:00+00:00,14.1899995803833
1982-02-16 00:00:00+00:00,14.569999694824219
1982-02-17 00:00:00+00:00,14.470000267028809
1982-02-18 00:00:00+00:00,13.699999809265137
1982-02-19 00:00:00+00:00,13.489999771118164
1982-02-22 00:00:00+00:00,12.550000190734863
1982-02-23 00:00:00+00:00,12.350000381469727
1982-02-24 00:00:00+00:00,12.0
1982-02-25 00:00:00+00:00,12.229999542236328
1982-02-26 00:00:00+00:00,12.4399995803833
1982-03-01 00:00:00+00:00,12.270000457763672
1982-03-02 00:00:00+00:00,12.369999885559082
1982-03-03 00:00:00+00:00,12.279999732971191
1982-03-04 00:00:00+00:00,12.180000305175781
1982-03-05 00:00:00+00:00,12.1899995803833
1982-03-08 00:00:00+00:00,12.119999885559082
1982-03-09 00:00:00+00:00,12.359999656677246
1982-03-10 00:00:00+00:00,12.40999984741211
1982-03-11 00:00:00+00:00,12.640000343322754
1982-03-12 00:00:00+00:00,12.8100004196167
1982-03-15 00:00:00+00:00,12.890000343322754
1982-03-16 00:00:00+00:00,12.729999542236328
1982-03-17 00:00:00+00:00,12.760000228881836
1982-03-18 00:00:00+00:00,12.829999923706055
1982-03-19 00:00:00+00:00,13.039999961853027
1982-03-22 00:00:00+00:00,12.649999618530273
1982-03-23 00:00:00+00:00,12.529999732971191
1982-03-24 00:00:00+00:00,12.680000305175781
1982-03-25 00:00:00+00:00,12.75
1982-03-26 00:00:00+00:00,13.0
1982-03-29 00:00:00+00:00,13.40999984741211
1982-03-30 00:00:00+00:00,13.430000305175781
1982-03-31 00:00:00+00:00,13.260000228881836
1982-04-01 00:00:00+00:00,13.239999771118164
1982-04-02 00:00:00+00:00,13.260000228881836
1982-04-05 00:00:00+00:00,13.050000190734863
